10073
10176
10088
10036
9959
9999
9894
10128
10084
10015
10326
10013
10121
10077
10161
10162
10145
10040
9964
10155
10161
10127
10048
9993
10052
10081
10277
10120
10235
10230
10253
10021
10064
10118
10054
10220
9927
10167
9984
9974
9951
10083
10335
10077
10077
10264
10199
9928
9985
10123
10217
10159
10204
10207
10130
10152
10089
9934
10141
10000
9961
10037
10077
10104
10035
10188
10370
9945
10195
10136
10083
10057
10116
10181
10172
10105
10269
10099
10199
10198
10042
10116
9832
9975
10097
10095
10088
9950
10024
10089
10177
10076
10145
10042
10271
10037
10084
10179
10177
